COD,VALOR_UNIDADE
044-3723-008,19.9
044-3723-010,19.99
044-3724-010,19.399599999999996
044-3724-040,19.409166666666668
044-3724-375,19.570769230769233
044-3725-006,19.467499999999998
044-3725-008,17.49
044-3725-014,19.695
044-3725-188,19.99
044-3726-006,29.99
044-3726-010,29.615
044-3726-014,29.24
044-3727-044,29.24
044-3727-216,39.40571428571429
044-3727-244,29.964285714285715
044-3729-044,29.878571428571426
044-3729-216,30.7965
044-3729-244,29.709999999999997
044-3730-008,18.99
044-3730-012,19.9
044-3730-014,18.945
044-3730-310,19.9
044-3732-006,38.85888888888889
044-3732-012,40.32333333333334
044-3732-014,39.99
044-3746-014,42.654
044-3747-006,39.99
044-3747-010,35.98666666666667
044-3747-012,44.99
044-3747-026,49.93
044-3747-080,42.702727272727266
044-3747-172,49.964285714285715
044-3752-016,19.9
044-3796-080,46.9
044-3823-006,12.9
044-3824-006,24.9
044-3824-010,24.9
044-5008-006,5990.0
044-5016-006,2489.9
044-5034-006,1889.9
044-5036-006,1589.9
044-5038-028,4489.9
044-5073-244,2990.0
044-5074-244,2383.548387096774
044-5075-002,2482.682926829268
044-5077-002,2320.0
047-0112-001,159.1857142857143
047-0112-024,159.9
047-0112-071,159.8
047-0112-072,158.82230769230756
047-0112-298,149.63000000000005
047-0114-001,133.03999999999994
047-0114-006,134.7139130434783
047-0114-014,127.04988764044936
047-0302-006,179.9
047-0509-006,179.9
047-1121-012,59.443999999999996
047-2010-026,109.99
047-3280-026,199.96
047-4011-014,106.77499999999999
047-4011-018,84.99
048-9503-014,48.42
048-9503-058,51.33500000000001
048-9506-014,38.43662337662333
048-9506-058,34.98619047619048
048-9508-006,44.249166666666675
048-9509-006,38.72999999999999
048-9509-014,34.61
048-9510-006,40.151999999999994
048-9511-014,39.74333333333333
048-9513-012,38.41
048-9513-014,33.735
048-9516-006,27.838846153846156
048-9516-012,24.945833333333336
048-9516-014,26.4925
048-9516-310,35.73
048-9517-006,41.347
048-9517-016,35.17857142857143
048-9518-006,37.18785714285715
048-9518-014,49.9
048-9518-788,39.46
048-9524-006,66.82615384615386
048-9524-266,67.10761904761905
048-9528-016,55.84428571428571
048-9528-188,64.9
048-9528-266,69.9
048-9533-032,166.39999999999998
048-9533-120,164.5705194805195
048-9533-545,145.18840909090906
048-9534-024,111.18355555555554
048-9534-050,134.85666666666668
048-9534-120,123.06301886792448
048-9534-844,110.49108108108105
048-9535-026,156.72666666666663
048-9535-068,161.43957446808506
048-9535-128,146.62882352941168
048-9535-392,160.89545454545458
048-9536-028,149.53695652173906
048-9536-068,163.335
048-9536-180,148.26365853658524
048-9537-024,143.28018181818177
048-9537-038,161.67078947368412
048-9537-128,121.8673684210525
048-9537-178,153.84070175438583
048-9537-310,161.98692307692306
048-9542-006,201.7845283018867
048-9543-006,244.54205128205118
048-9543-010,244.40085106382966
048-9544-006,171.42553571428562
048-9544-014,172.4322222222221
048-9545-006,208.05966887417267
048-9545-014,198.24903225806435
048-9546-026,195.65115789473688
048-9547-008,270.4718749999998
048-9547-010,246.73757575757563
048-9548-026,96.72999999999999
048-9548-036,112.115
048-9553-006,119.29333333333334
048-9553-060,113.99
049-3127-008,74.82285714285715
049-3137-030,97.7794117647059
049-3153-008,62.81868421052631
049-3158-042,83.26363636363637
049-3159-006,86.60333333333334
049-3163-060,79.13
049-3165-008,32.06
049-3166-008,97.66516129032257
049-3169-006,82.68250000000002
049-3170-138,101.695
049-3171-006,58.91928571428569
049-3172-010,95.015
049-3174-014,124.9
049-3179-016,67.13176470588235
049-3181-008,89.10666666666667
049-3187-016,93.80272727272727
049-3188-042,79.9
049-3195-006,79.3053846153846
049-3196-006,97.01194805194791
049-3197-006,70.9337655860354
049-3197-030,71.18499999999987
049-3197-078,79.50497409326455
049-3198-006,236.5666666666667
049-3198-030,175.95499999999998
049-3199-006,113.83333333333333
049-3200-008,62.02304857621459
049-3200-032,61.8395730706078
049-3200-120,62.41695025234369
049-3201-008,99.905
049-3201-032,84.65382352941174
049-3202-006,133.36596491228062
049-3202-014,136.62811881188108
049-3203-008,89.61357142857143
049-3204-006,139.61105263157893
049-3204-014,137.9496341463414
049-3205-006,209.68583333333336
049-3205-012,221.905
049-3205-030,219.9
049-3205-080,187.40333333333334
049-3206-012,71.46090909090911
049-3206-014,73.30884615384618
049-3207-006,115.17444444444446
049-3207-030,89.5042857142857
049-3207-078,97.5464615384615
049-3208-008,119.76682926829262
049-3208-032,107.37173913043479
049-3208-120,96.72755868544606
049-3209-008,107.91
049-3209-274,119.99
049-3210-012,70.01499999999987
049-3212-012,102.19833333333332
049-3213-002,103.955
049-3213-030,80.78666666666668
049-3214-006,70.15933333333324
049-3215-030,102.99
049-3216-002,75.2643243243242
049-3216-030,60.650704225351994
049-3217-006,93.42999999999999
049-3217-008,112.61000000000001
049-3217-040,97.30999999999999
049-3218-002,107.41999999999999
049-3218-030,94.7694117647059
049-3219-006,112.92833333333333
049-3219-008,103.92
049-3219-030,100.89692307692309
049-3220-006,172.29071428571433
049-3220-008,207.22363636363636
049-3220-014,237.40333333333334
049-3220-016,168.68183486238536
049-3220-044,204.10999999999999
049-3220-058,167.17924242424243
049-3220-066,221.865
049-3221-016,117.76333333333332
049-3222-034,109.49
049-3223-014,117.10500000000002
049-3224-014,87.76777777777778
049-3225-008,115.895
049-3227-014,128.22
049-3228-012,104.99
049-3229-006,123.24
049-3231-008,122.49000000000001
049-3232-008,125.5375
049-3233-016,120.226
049-3234-014,86.865
049-3235-006,117.00750000000001
049-3236-030,87.7620625000002
049-3237-030,137.47250000000003
049-3238-012,111.63640000000001
049-3239-008,135.2
049-3240-016,139.945
049-3241-008,88.93041958041948
049-3242-198,86.54127659574465
049-3243-006,87.49
049-3244-014,83.51324786324778
049-3245-014,116.73166666666667
049-3246-010,117.25571428571428
049-3247-008,144.99
049-3248-016,131.904
049-3249-030,82.49
049-3250-008,92.40063492063483
049-3251-008,85.45320000000001
049-3252-034,84.49
049-3253-014,132.64555555555555
049-3262-044,209.9
049-3262-489,239.9
049-3266-028,199.9
049-3269-060,169.9
049-3270-042,109.9
049-3278-014,79.9
049-3283-006,89.9
049-3285-012,169.9
049-3286-008,74.9
049-3289-030,189.9
049-3291-006,159.9
049-3301-012,129.9
049-3303-012,110.28
049-3304-008,85.39421052631572
049-3306-012,99.49
049-3308-008,74.14851239669416
049-3311-006,98.77000000000001
049-3312-012,77.36066666666666
049-3313-060,45.61428571428571
049-3315-058,119.90000000000002
049-3318-008,124.9
049-3327-006,160.2342105263158
049-3327-014,158.67954545454543
049-3327-026,168.5183870967741
049-3327-044,154.47625000000002
049-3327-310,167.82586206896548
049-3328-008,155.75609195402285
049-3328-010,150.06961904761897
049-3328-012,152.40382608695654
049-3328-014,154.1156976744185
049-3329-014,138.32333333333335
049-3330-006,149.68999999999997
049-3330-014,135.82411764705884
049-3331-006,138.46272727272728
049-3331-008,158.65666666666667
049-3331-026,152.99
049-3332-006,144.49
049-3332-008,160.88285714285703
049-3333-006,143.59
049-3333-016,166.29043478260863
049-3333-060,172.49
049-3334-006,157.5614285714286
049-3334-012,173.99
049-3334-014,174.21959999999993
049-3334-016,162.43149999999997
049-3334-060,164.53761904761896
049-3335-012,115.63297709923646
049-3335-014,119.74380952380936
049-3335-060,115.70818181818171
049-3336-060,208.61909090909094
049-3337-006,239.20107142857128
049-3337-012,225.8672222222222
049-3338-006,146.39000000000001
049-3338-012,159.99
049-3338-014,149.98
049-3339-006,94.94127450980376
049-3339-008,169.99
049-3339-014,102.08
049-3339-026,129.99
049-3339-172,141.52333333333334
049-3340-004,173.82446808510625
049-3340-008,186.13444444444445
049-3340-010,210.26500000000001
049-3340-016,200.04999999999995
049-3340-030,193.7
049-3340-060,163.92333333333335
049-3340-196,222.94833333333324
049-3341-006,169.99
049-3341-012,152.99
049-3341-014,169.99
049-3342-006,144.77458333333328
049-3342-008,130.48272727272726
049-3342-014,159.40222222222226
049-3342-026,169.99
049-3342-172,119.26615384615378
049-3342-178,144.4769230769231
049-3343-006,131.70785714285714
049-3343-008,160.46099999999998
049-3343-012,156.015625
049-3343-014,158.90000000000003
049-3344-006,225.77947368421042
049-3344-012,224.46800000000002
049-3344-044,228.65809523809517
049-3344-054,221.1207692307692
049-3344-060,223.225294117647
049-3344-114,238.97200000000004
049-3344-223,232.07411764705873
049-3347-042,179.9
049-3348-006,299.99
049-3349-012,247.6823076923076
049-3350-008,299.99
049-3351-012,220.49
049-3352-016,256.865
049-3353-006,24.9
050-8126-002,79.9
050-8127-216,46.635000000000005
050-8152-060,43.45815789473685
050-8153-006,49.89999999999999
050-8159-006,49.9
050-8160-006,48.9275
050-8174-006,79.9
050-8179-012,50.93
050-8182-030,56.10560975609759
050-8186-008,51.56666666666666
050-8192-016,65.38166666666666
050-8194-006,79.9
050-8196-008,48.13999999999999
050-8281-002,48.2
050-8283-178,52.48941176470588
050-8285-088,63.27571428571429
050-8285-178,43.09114285714286
050-8297-034,51.06
050-8298-006,56.380588235294105
050-8312-008,58.410000000000004
050-8394-172,85.49
050-8437-006,116.56500000000001
050-8439-002,149.9
050-8440-196,179.9
050-8448-196,196.62666666666667
050-8449-006,120.056
050-8454-172,179.9
050-8458-006,106.08999999999999
050-8461-036,129.9
050-8462-012,159.9
050-8464-008,199.99
050-8488-310,67.68263157894737
050-8491-244,49.9
050-8492-074,42.84
050-8495-216,39.28
050-8500-026,59.899999999999984
050-8500-028,37.81
050-8501-274,47.995
050-8502-026,42.57090909090909
050-8503-068,51.382000000000005
050-8504-216,48.097500000000004
050-8504-777,39.244285714285716
050-8522-010,71.8
050-8523-006,71.8
050-8528-034,59.9
050-8533-008,49.9
050-8534-310,49.9604347826087
050-8535-310,56.295
050-8536-012,44.9
050-8539-006,71.18545454545455
050-8540-014,62.106153846153845
050-8541-006,74.45047619047621
050-8542-014,57.53045454545454
050-8543-014,54.43142857142857
050-8544-006,69.9
050-8570-060,65.13866666666668
050-8603-188,72.03666666666668
050-8604-188,70.64625
050-8606-188,51.17545454545455
050-8609-006,54.6167741935484
050-8611-310,58.473448275862076
050-8614-172,64.75714285714285
050-8616-188,66.17999999999999
050-8618-012,55.67538461538462
050-8620-788,46.46
050-8622-006,51.816250000000004
050-8624-172,57.80500000000001
050-8626-310,51.46333333333333
050-8628-012,57.443
050-8630-012,59.96857142857143
050-8632-014,47.010000000000005
050-8633-188,60.42666666666666
050-8634-172,79.99
050-8636-014,62.96277777777779
050-8638-188,58.6425
050-8643-266,74.17375
050-8644-006,56.66666666666666
050-8645-156,57.105000000000004
050-8647-266,60.608139534883605
050-8648-012,53.46
050-8650-012,78.17999999999999
050-8652-014,55.583333333333336
050-8653-006,111.54027027027027
050-8654-006,79.99
050-8658-788,77.56625
050-8665-006,60.8225
050-8666-012,93.24523809523811
050-8670-266,75.92
050-8672-266,89.38916666666667
050-8673-012,53.05
050-8676-310,65.91666666666667
050-8678-014,55.597500000000004
050-8682-310,59.1225
050-8683-012,92.58333333333333
050-8686-012,88.49205128205122
050-8688-006,68.43181818181817
050-8690-016,59.029999999999994
050-8691-006,55.565999999999995
050-8696-172,103.60736842105266
050-8697-012,110.68733333333333
050-8701-002,77.5611111111111
050-8705-002,114.66538461538451
050-8706-196,83.037
050-8707-172,77.32333333333332
050-8709-188,116.65666666666665
050-8711-314,116.99
050-8712-266,157.0809090909091
050-8713-132,116.69866666666655
050-8714-196,103.39
050-8715-012,156.63000000000002
050-8716-002,107.79079999999995
050-8717-240,115.49236842105253
050-8718-006,106.24
050-8719-196,150.97666666666666
050-8721-172,114.99
050-8722-128,104.49
050-8723-002,117.89
050-8724-012,134.91
050-8731-266,73.99
050-8733-788,85.33857142857143
050-8735-026,189.8
050-8737-106,189.8
050-8738-096,29.9
050-8741-006,105.83
052-0007-006,100.55749999999999
052-0011-006,43.906666666666666
052-0012-460,14.309999999999999
052-0029-022,64.93078431372545
052-0098-022,46.87613636363637
052-0099-022,121.27666666666667
052-0100-022,29.846249999999998
056-9822-066,89.99
056-9835-008,400.15111111111116
056-9840-108,999.99
057-0002-006,198.03181818181812
058-0005-008,19.99
058-0014-008,23.74
058-0014-018,18.945
058-0016-004,18.99
058-0031-004,24.365
058-0032-008,9.24
058-0037-004,24.573333333333334
058-0038-018,24.99
058-1109-014,48.99
058-1114-018,49.99
058-1118-016,33.15
058-1143-004,53.875454545454545
058-1143-034,46.887499999999996
058-1146-080,44.9
058-1149-338,52.99
058-1169-014,69.9
058-1171-012,69.99
058-1172-860,52.60333333333333
058-1174-030,79.99
058-1176-008,69.89999999999999
058-1179-860,74.9
058-1188-012,56.596666666666664
058-1192-006,56.99
058-1196-012,77.4675
058-1201-008,69.99
058-1206-860,66.49
059-4143-006,41.61948717948717
059-4144-006,31.81222222222222
059-4145-006,41.83857142857143
059-4176-010,48.402499999999996
059-4177-023,51.644999999999996
059-4177-034,54.144999999999996
059-4177-132,38.55200000000001
059-4179-006,69.14
061-6611-799,187.43
061-6639-A22,284.05
061-6661-963,157.5585
061-6696-001,144.58
061-6709-799,138.33166666666668
061-6719-067,471.96000000000004
061-6720-067,661.4445454545453
061-6722-B05,439.9
061-6723-049,259.99
061-6727-B05,366.5666666666666
061-6728-974,249.9
061-6731-799,159.9
061-6731-963,159.9
062-0116-060,99.9
062-4918-460,9.9
063-0137-002,414.84
063-0150-006,414.44
063-0328-002,349.8999999999999
064-0305-002,274.9
064-0306-006,90.0
064-0308-002,85.0
064-0312-006,94.99
064-0314-014,99.99
065-0004-289,25.44
065-0006-135,37.24
065-0006-973,37.29833333333334
065-0018-975,6.46
065-0019-973,34.43666666666667
066-0143-006,272.65
066-0157-044,169.9
066-0158-244,238.04
066-0164-014,350.16
066-0222-024,174.86
066-0226-024,185.9
066-0231-002,238.04
066-0237-304,238.04
066-0263-118,220.99
066-0274-020,323.14
066-0276-002,272.65
066-0277-026,272.65
066-0281-304,219.99
066-0283-026,319.99
066-0284-002,239.99
066-0284-244,239.99
066-0285-234,249.9
066-0286-002,249.9
066-0287-234,189.99
066-0288-006,179.99
066-0291-002,199.99
066-0295-304,211.0
066-0304-024,102.86
066-0326-244,268.0
066-0360-002,174.9
066-0366-006,184.99
066-0366-234,184.99
066-0368-014,219.99
066-0369-050,220.0
066-0379-244,249.9
066-4042-016,19.9
068-9566-001,34.01882352941177
068-9569-001,42.56
068-9573-509,36.29053571428572
068-9574-001,34.22807692307693
068-9575-001,22.15212228125001
068-9580-985,24.536
068-9582-962,46.878888888888895
068-9584-972,52.45314666666654
068-9585-001,20.393565683645964
068-9590-001,27.25046153846152
068-9591-001,27.909947774011176
068-9593-001,37.43192361111112
068-9597-001,19.939788333333375
068-9598-001,30.39678571428572
068-9601-001,40.489615384615384
068-9602-001,12.044011649484547
068-9603-001,26.02261538461539
068-9605-001,15.324198292682937
068-9606-001,21.897883333333336
068-9607-001,24.214080000000003
068-9608-001,26.861704433497454
068-9610-799,108.96125
068-9610-962,121.13857142857144
068-9613-507,15.84064456146408
068-9614-001,41.93781818181814
068-9615-001,31.671999999999997
068-9837-289,38.725299145299104
068-9846-433,26.239384615384637
068-9846-799,32.94807432098768
068-9853-980,8.491294117647062
068-9856-799,32.49666666666665
068-9856-962,48.412
068-9856-963,31.536666666666655
068-9859-001,30.582000000000008
068-9860-980,44.97648148148148
068-9862-799,18.39266868327067
068-9862-962,15.955313842555007
068-9934-289,35.91
071-1081-010,21.0
072-0002-433,299.71
072-0002-799,340.24777777777774
072-0002-962,296.6566666666667
072-0002-963,292.9811111111111
073-2231-006,93.31
073-2788-036,75.4254901960784
073-3405-012,43.91555555555556
073-3405-026,51.23
073-3405-028,40.82333333333333
073-3405-058,44.61594594594595
073-3405-060,38.42
073-3405-394,44.325930588235295
075-8482-006,1698.8572500000002
075-8488-006,1008.8312698412692
075-8489-006,1312.8638636363644
075-8490-006,2177.607692307691
075-8491-006,632.4770731707321
076-0004-067,287.34
076-0012-962,319.1
076-0012-963,319.1
076-0014-009,178.68
076-0014-037,165.91
076-0017-963,404.17
078-0010-006,38.806666666666665
078-0014-188,39.92
078-0016-006,33.27
078-0016-377,33.27
078-0017-006,33.27
078-0018-006,49.9
078-0022-006,99.9
078-0032-012,79.9
078-0034-006,29.900000000000002
078-0035-006,29.899999999999995
078-0040-060,45.870000000000005
078-0044-010,49.9
078-0046-060,49.9
078-0051-012,33.27
078-0054-012,69.9
078-0058-006,69.9
078-0059-172,69.9
078-0077-006,36.45
078-0086-060,99.0
078-0138-006,49.9
078-0188-006,99.0
078-0189-006,99.0
078-0730-460,139.0
078-6147-006,389.9
078-6166-024,74.2
078-6166-028,75.58
078-6172-008,63.36
078-6197-008,50.98
078-6227-060,86.9
078-6235-006,269.99
078-6258-006,274.88
078-6286-006,460.08
078-6311-006,230.22
078-6314-008,273.31
078-6316-006,273.31
078-6329-010,53.0
079-9119-014,129.9
080-2908-006,52.4
088-0006-006,69.9
088-9012-108,799.9
088-9013-002,49.9
088-9045-006,179.0
088-9046-060,108.47142857142856
088-9048-030,505.31
088-9050-008,511.8628571428571
088-9059-014,19.9
090-0004-006,683.0257142857143
090-0013-114,803.74
090-0013-314,854.9
090-0017-018,184.272
090-0053-006,1074.9450000000002
090-0054-016,161.445
090-0054-162,113.99
090-0064-244,1872.4540000000002
090-0067-244,983.234504504506
090-0067-930,999.9
090-0068-244,1494.9250000000002
090-0070-244,999.0
090-0076-006,79.0
090-0115-006,299.0
090-0123-042,249.0
090-0151-006,607.3333333333334
091-0927-064,199.9
091-0929-050,749.9
091-0934-006,1199.0
091-0935-152,659.0
091-0942-118,768.9
093-5920-460,49.9
093-5924-060,34.9
093-5928-006,59.9
093-5929-216,64.9
093-5931-006,109.9
095-2412-289,181.15666666666667
095-2413-289,193.566
095-2414-009,248.32714285714286
095-2459-009,269.9
095-2468-289,99.59
095-2469-289,114.66
095-2472-289,159.23
095-2504-289,69.1
095-2516-289,139.9
095-2520-289,249.9
095-2521-289,89.9
095-2527-289,79.9
095-2530-289,89.90000000000002
096-7079-697,522.8566666666667
096-7079-701,487.8
096-7080-698,473.67
096-7081-799,273.47
096-7081-962,262.65000000000003
097-0047-016,55.82
097-9003-799,74.10111111111111
097-9007-433,95.7
097-9007-799,77.42857142857143
097-9007-962,125.65666666666668
097-9007-963,92.985
097-9009-001,86.11
097-9010-330,84.99
097-9011-973,22.736666666666668
097-9011-980,20.183333333333334
097-9011-985,20.195
097-9012-001,15.403333333333334
097-9012-009,15.625625000000005
097-9012-039,17.9425
097-9012-429,19.14333333333333
097-9012-972,14.4
